YEAR,MONTH,LINE,TRAFFIC,DAY
2014,1,서부간선도로,"112,459",월요일
2014,1,서부간선도로,"117,228",화요일
2014,1,서부간선도로,"119,706",수요일
2014,1,서부간선도로,"118,956",목요일
2014,1,서부간선도로,"120,398",금요일
2014,1,서부간선도로,"120,525",토요일
2014,2,서부간선도로,"105,796",일요일
2014,2,서부간선도로,"116,854",월요일
2014,2,서부간선도로,"119,572",화요일
2014,2,서부간선도로,"121,062",수요일
2014,2,서부간선도로,"119,291",목요일
2014,2,서부간선도로,"118,914",금요일
2014,2,서부간선도로,"116,469",토요일
2014,3,서부간선도로,"113,818",일요일
2014,3,서부간선도로,"117,409",월요일
2014,3,서부간선도로,"120,321",화요일
2014,3,서부간선도로,"121,352",수요일
2014,3,서부간선도로,"121,288",목요일
2014,3,서부간선도로,"120,340",금요일
2014,3,서부간선도로,"121,585",토요일
2014,4,서부간선도로,"113,133",일요일
2014,4,서부간선도로,"115,185",월요일
2014,4,서부간선도로,"118,767",화요일
2014,4,서부간선도로,"119,609",수요일
2014,4,서부간선도로,"121,000",목요일
2014,4,서부간선도로,"118,053",금요일
2014,4,서부간선도로,"123,099",토요일
2014,5,서부간선도로,"113,391",일요일
2014,5,서부간선도로,"119,083",월요일
2014,5,서부간선도로,"121,090",화요일
2014,5,서부간선도로,"120,890",수요일
2014,5,서부간선도로,"121,011",목요일
2014,5,서부간선도로,"119,389",금요일
2014,5,서부간선도로,"122,381",토요일
2014,6,서부간선도로,"117,431",일요일
2014,6,서부간선도로,"117,420",월요일
2014,6,서부간선도로,"116,527",화요일
2014,6,서부간선도로,"120,338",수요일
2014,6,서부간선도로,"121,099",목요일
2014,6,서부간선도로,"121,897",금요일
2014,6,서부간선도로,"119,747",토요일
2014,7,서부간선도로,"114,320",일요일
2014,7,서부간선도로,"117,279",월요일
2014,7,서부간선도로,"118,325",화요일
2014,7,서부간선도로,"117,342",수요일
2014,7,서부간선도로,"120,116",목요일
2014,7,서부간선도로,"118,009",금요일
2014,7,서부간선도로,"121,842",토요일
2014,8,서부간선도로,"114,002",일요일
2014,8,서부간선도로,"115,610",월요일
2014,8,서부간선도로,"117,623",화요일
2014,8,서부간선도로,"114,444",수요일
2014,8,서부간선도로,"115,137",목요일
2014,8,서부간선도로,"118,178",금요일
2014,8,서부간선도로,"119,928",토요일
2014,9,서부간선도로,"110,067",일요일
2014,9,서부간선도로,"115,232",월요일
2014,9,서부간선도로,"117,871",화요일
2014,9,서부간선도로,"116,921",수요일
2014,9,서부간선도로,"119,543",목요일
2014,9,서부간선도로,"120,893",금요일
2014,9,서부간선도로,"119,982",토요일
2014,10,서부간선도로,"113,449",일요일
2014,10,서부간선도로,"112,001",월요일
2014,10,서부간선도로,"106,230",화요일
2014,10,서부간선도로,"119,372",수요일
2014,10,서부간선도로,"117,150",목요일
2014,10,서부간선도로,"118,193",금요일
2014,10,서부간선도로,"115,849",토요일
2014,11,서부간선도로,"112,839",일요일
2014,11,서부간선도로,"116,738",월요일
2014,11,서부간선도로,"119,298",화요일
2014,11,서부간선도로,"120,301",수요일
2014,11,서부간선도로,"118,221",목요일
2014,11,서부간선도로,"113,706",금요일
2014,11,서부간선도로,"120,318",토요일
2014,12,서부간선도로,"111,066",일요일
2014,12,서부간선도로,"111,194",월요일
2014,12,서부간선도로,"117,619",화요일
2014,12,서부간선도로,"115,365",수요일
2014,12,서부간선도로,"117,493",목요일
2014,12,서부간선도로,"116,442",금요일
2014,12,서부간선도로,"117,589",토요일
2014,1,올림픽대로,"207,922",일요일
2014,1,올림픽대로,"236,342",월요일
2014,1,올림픽대로,"244,348",화요일
2014,1,올림픽대로,"244,391",수요일
2014,1,올림픽대로,"243,471",목요일
2014,1,올림픽대로,"250,299",금요일
2014,1,올림픽대로,"232,535",토요일
2014,2,올림픽대로,"195,524",일요일
2014,2,올림픽대로,"238,047",월요일
2014,2,올림픽대로,"245,742",화요일
2014,2,올림픽대로,"250,470",수요일
2014,2,올림픽대로,"249,817",목요일
2014,2,올림픽대로,"252,429",금요일
2014,2,올림픽대로,"234,034",토요일
2014,3,올림픽대로,"220,054",일요일
2014,3,올림픽대로,"248,380",월요일
2014,3,올림픽대로,"254,687",화요일
2014,3,올림픽대로,"256,959",수요일
2014,3,올림픽대로,"257,329",목요일
2014,3,올림픽대로,"255,527",금요일
2014,3,올림픽대로,"242,207",토요일
2014,4,올림픽대로,"221,397",일요일
2014,4,올림픽대로,"250,937",월요일
2014,4,올림픽대로,"259,312",화요일
2014,4,올림픽대로,"262,425",수요일
2014,4,올림픽대로,"263,111",목요일
2014,4,올림픽대로,"267,303",금요일
2014,4,올림픽대로,"249,421",토요일
2014,5,올림픽대로,"225,119",일요일
2014,5,올림픽대로,"251,927",월요일
2014,5,올림픽대로,"258,538",화요일
2014,5,올림픽대로,"259,866",수요일
2014,5,올림픽대로,"257,370",목요일
2014,5,올림픽대로,"259,932",금요일
2014,5,올림픽대로,"249,329",토요일
2014,6,올림픽대로,"227,176",일요일
2014,6,올림픽대로,"245,546",월요일
2014,6,올림픽대로,"251,498",화요일
2014,6,올림픽대로,"254,395",수요일
2014,6,올림픽대로,"255,612",목요일
2014,6,올림픽대로,"257,075",금요일
2014,6,올림픽대로,"242,004",토요일
2014,7,올림픽대로,"220,668",일요일
2014,7,올림픽대로,"247,846",월요일
2014,7,올림픽대로,"253,660",화요일
2014,7,올림픽대로,"251,031",수요일
2014,7,올림픽대로,"252,908",목요일
2014,7,올림픽대로,"256,674",금요일
2014,7,올림픽대로,"245,880",토요일
2014,8,올림픽대로,"228,416",일요일
2014,8,올림픽대로,"252,949",월요일
2014,8,올림픽대로,"258,372",화요일
2014,8,올림픽대로,"255,231",수요일
2014,8,올림픽대로,"254,908",목요일
2014,8,올림픽대로,"258,442",금요일
2014,8,올림픽대로,"253,175",토요일
2014,9,올림픽대로,"223,258",일요일
2014,9,올림픽대로,"251,690",월요일
2014,9,올림픽대로,"258,584",화요일
2014,9,올림픽대로,"258,748",수요일
2014,9,올림픽대로,"261,828",목요일
2014,9,올림픽대로,"265,682",금요일
2014,9,올림픽대로,"246,917",토요일
2014,10,올림픽대로,"240,647",일요일
2014,10,올림픽대로,"251,653",월요일
2014,10,올림픽대로,"255,096",화요일
2014,10,올림픽대로,"263,357",수요일
2014,10,올림픽대로,"259,129",목요일
2014,10,올림픽대로,"262,614",금요일
2014,10,올림픽대로,"247,441",토요일
2014,11,올림픽대로,"231,031",일요일
2014,11,올림픽대로,"252,109",월요일
2014,11,올림픽대로,"255,823",화요일
2014,11,올림픽대로,"259,709",수요일
2014,11,올림픽대로,"263,350",목요일
2014,11,올림픽대로,"260,467",금요일
2014,11,올림픽대로,"253,259",토요일
2014,12,올림픽대로,"215,486",일요일
2014,12,올림픽대로,"244,459",월요일
2014,12,올림픽대로,"256,157",화요일
2014,12,올림픽대로,"254,677",수요일
2014,12,올림픽대로,"260,670",목요일
2014,12,올림픽대로,"256,500",금요일
2014,12,올림픽대로,"245,571",토요일
2015,1,강변북로,223186,일요일
2015,1,강변북로,249792,월요일
2015,1,강변북로,260902,화요일
2015,1,강변북로,257234,수요일
2015,1,강변북로,260357,목요일
2015,1,강변북로,255648,금요일
2015,1,강변북로,249730,토요일
2015,2,강변북로,223660,일요일
2015,2,강변북로,247372,월요일
2015,2,강변북로,259010,화요일
2015,2,강변북로,261673,수요일
2015,2,강변북로,261320,목요일
2015,2,강변북로,264855,금요일
2015,2,강변북로,244235,토요일
2015,3,강변북로,237527,일요일
2015,3,강변북로,261207,월요일
2015,3,강변북로,262101,화요일
2015,3,강변북로,263580,수요일
2015,3,강변북로,268578,목요일
2015,3,강변북로,263160,금요일
2015,3,강변북로,253352,토요일
2015,4,강변북로,236851,일요일
2015,4,강변북로,259331,월요일
2015,4,강변북로,261411,화요일
2015,4,강변북로,264119,수요일
2015,4,강변북로,264708,목요일
2015,4,강변북로,268471,금요일
2015,4,강변북로,263688,토요일
2015,5,강변북로,239345,일요일
2015,5,강변북로,259538,월요일
2015,5,강변북로,262157,화요일
2015,5,강변북로,263431,수요일
2015,5,강변북로,267326,목요일
2015,5,강변북로,265035,금요일
2015,5,강변북로,261495,토요일
2015,6,강변북로,236652,일요일
2015,6,강변북로,261871,월요일
2015,6,강변북로,264866,화요일
2015,6,강변북로,263083,수요일
2015,6,강변북로,263677,목요일
2015,6,강변북로,264127,금요일
2015,6,강변북로,254039,토요일
2015,7,강변북로,232594,일요일
2015,7,강변북로,258836,월요일
2015,7,강변북로,264452,화요일
2015,7,강변북로,262527,수요일
2015,7,강변북로,262970,목요일
2015,7,강변북로,259117,금요일
2015,7,강변북로,257408,토요일
2015,8,강변북로,241922,일요일
2015,8,강변북로,261557,월요일
2015,8,강변북로,258256,화요일
2015,8,강변북로,262187,수요일
2015,8,강변북로,259592,목요일
2015,8,강변북로,259641,금요일
2015,8,강변북로,257804,토요일
2015,9,강변북로,235419,일요일
2015,9,강변북로,258228,월요일
2015,9,강변북로,265214,화요일
2015,9,강변북로,260707,수요일
2015,9,강변북로,263882,목요일
2015,9,강변북로,258909,금요일
2015,9,강변북로,264508,토요일
2015,10,강변북로,240120,일요일
2015,10,강변북로,247687,월요일
2015,10,강변북로,250755,화요일
2015,10,강변북로,254683,수요일
2015,10,강변북로,253834,목요일
2015,10,강변북로,252795,금요일
2015,10,강변북로,253485,토요일
2015,11,강변북로,234507,일요일
2015,11,강변북로,257531,월요일
2015,11,강변북로,262726,화요일
2015,11,강변북로,255518,수요일
2015,11,강변북로,262825,목요일
2015,11,강변북로,253031,금요일
2015,11,강변북로,250198,토요일
2015,12,강변북로,239564,일요일
2015,12,강변북로,255683,월요일
2015,12,강변북로,262897,화요일
2015,12,강변북로,261598,수요일
2015,12,강변북로,253743,목요일
2015,12,강변북로,262783,금요일
2015,12,강변북로,256175,토요일
2015,1,경부고속도로,178653,일요일
2015,1,경부고속도로,203178,월요일
2015,1,경부고속도로,206489,화요일
2015,1,경부고속도로,206540,수요일
2015,1,경부고속도로,209693,목요일
2015,1,경부고속도로,205471,금요일
2015,1,경부고속도로,197089,토요일
2015,2,경부고속도로,183241,일요일
2015,2,경부고속도로,203966,월요일
2015,2,경부고속도로,210321,화요일
2015,2,경부고속도로,213422,수요일
2015,2,경부고속도로,213924,목요일
2015,2,경부고속도로,217590,금요일
2015,2,경부고속도로,198145,토요일
2015,3,경부고속도로,192620,일요일
2015,3,경부고속도로,213308,월요일
2015,3,경부고속도로,212678,화요일
2015,3,경부고속도로,213041,수요일
2015,3,경부고속도로,217608,목요일
2015,3,경부고속도로,215288,금요일
2015,3,경부고속도로,206926,토요일
2015,4,경부고속도로,193378,일요일
2015,4,경부고속도로,213881,월요일
2015,4,경부고속도로,214404,화요일
2015,4,경부고속도로,215022,수요일
2015,4,경부고속도로,214646,목요일
2015,4,경부고속도로,220892,금요일
2015,4,경부고속도로,214367,토요일
2015,5,경부고속도로,197888,일요일
2015,5,경부고속도로,213324,월요일
2015,5,경부고속도로,216642,화요일
2015,5,경부고속도로,214351,수요일
2015,5,경부고속도로,217668,목요일
2015,5,경부고속도로,218918,금요일
2015,5,경부고속도로,214122,토요일
2015,6,경부고속도로,194262,일요일
2015,6,경부고속도로,213142,월요일
2015,6,경부고속도로,215331,화요일
2015,6,경부고속도로,214118,수요일
2015,6,경부고속도로,215505,목요일
2015,6,경부고속도로,217278,금요일
2015,6,경부고속도로,203821,토요일
2015,7,경부고속도로,187951,일요일
2015,7,경부고속도로,210119,월요일
2015,7,경부고속도로,212246,화요일
2015,7,경부고속도로,213443,수요일
2015,7,경부고속도로,213600,목요일
2015,7,경부고속도로,214942,금요일
2015,7,경부고속도로,206859,토요일
2015,8,경부고속도로,200154,일요일
2015,8,경부고속도로,215094,월요일
2015,8,경부고속도로,211929,화요일
2015,8,경부고속도로,215952,수요일
2015,8,경부고속도로,215436,목요일
2015,8,경부고속도로,218156,금요일
2015,8,경부고속도로,214246,토요일
2015,9,경부고속도로,200180,일요일
2015,9,경부고속도로,214042,월요일
2015,9,경부고속도로,216927,화요일
2015,9,경부고속도로,215934,수요일
2015,9,경부고속도로,216978,목요일
2015,9,경부고속도로,217344,금요일
2015,9,경부고속도로,216314,토요일
2015,10,경부고속도로,205324,일요일
2015,10,경부고속도로,214789,월요일
2015,10,경부고속도로,215515,화요일
2015,10,경부고속도로,219437,수요일
2015,10,경부고속도로,217983,목요일
2015,10,경부고속도로,220847,금요일
2015,10,경부고속도로,213920,토요일
2015,11,경부고속도로,192487,일요일
2015,11,경부고속도로,212494,월요일
2015,11,경부고속도로,216911,화요일
2015,11,경부고속도로,212260,수요일
2015,11,경부고속도로,216878,목요일
2015,11,경부고속도로,215228,금요일
2015,11,경부고속도로,206242,토요일
2015,12,경부고속도로,191432,일요일
2015,12,경부고속도로,209110,월요일
2015,12,경부고속도로,214429,화요일
2015,12,경부고속도로,213661,수요일
2015,12,경부고속도로,208234,목요일
2015,12,경부고속도로,218325,금요일
2015,12,경부고속도로,208090,토요일
2015,1,내부순환로,152196,일요일
2015,1,내부순환로,161190,월요일
2015,1,내부순환로,166164,화요일
2015,1,내부순환로,165461,수요일
2015,1,내부순환로,166666,목요일
2015,1,내부순환로,166674,금요일
2015,1,내부순환로,166451,토요일
2015,2,내부순환로,147516,일요일
2015,2,내부순환로,163297,월요일
2015,2,내부순환로,165723,화요일
2015,2,내부순환로,166500,수요일
2015,2,내부순환로,171421,목요일
2015,2,내부순환로,171702,금요일
2015,2,내부순환로,160357,토요일
2015,3,내부순환로,153015,일요일
2015,3,내부순환로,159989,월요일
2015,3,내부순환로,159948,화요일
2015,3,내부순환로,164625,수요일
2015,3,내부순환로,168294,목요일
2015,3,내부순환로,165561,금요일
2015,3,내부순환로,164887,토요일
2015,4,내부순환로,152654,일요일
2015,4,내부순환로,166072,월요일
2015,4,내부순환로,169041,화요일
2015,4,내부순환로,170613,수요일
2015,4,내부순환로,168054,목요일
2015,4,내부순환로,171930,금요일
2015,4,내부순환로,166898,토요일
2015,5,내부순환로,153119,일요일
2015,5,내부순환로,163295,월요일
2015,5,내부순환로,164507,화요일
2015,5,내부순환로,165776,수요일
2015,5,내부순환로,167394,목요일
2015,5,내부순환로,167768,금요일
2015,5,내부순환로,166567,토요일
2015,6,내부순환로,150729,일요일
2015,6,내부순환로,162387,월요일
2015,6,내부순환로,165157,화요일
2015,6,내부순환로,166648,수요일
2015,6,내부순환로,168714,목요일
2015,6,내부순환로,170439,금요일
2015,6,내부순환로,163852,토요일
2015,7,내부순환로,148475,일요일
2015,7,내부순환로,160429,월요일
2015,7,내부순환로,163725,화요일
2015,7,내부순환로,162993,수요일
2015,7,내부순환로,165508,목요일
2015,7,내부순환로,166704,금요일
2015,7,내부순환로,166189,토요일
2015,8,내부순환로,151259,일요일
2015,8,내부순환로,160683,월요일
2015,8,내부순환로,162028,화요일
2015,8,내부순환로,162750,수요일
2015,8,내부순환로,164272,목요일
2015,8,내부순환로,165022,금요일
2015,8,내부순환로,160369,토요일
2015,9,내부순환로,149298,일요일
2015,9,내부순환로,163457,월요일
2015,9,내부순환로,165620,화요일
2015,9,내부순환로,165077,수요일
2015,9,내부순환로,167374,목요일
2015,9,내부순환로,165940,금요일
2015,9,내부순환로,166293,토요일
2015,10,내부순환로,158618,일요일
2015,10,내부순환로,163802,월요일
2015,10,내부순환로,165822,화요일
2015,10,내부순환로,166870,수요일
2015,10,내부순환로,166120,목요일
2015,10,내부순환로,168538,금요일
2015,10,내부순환로,166512,토요일
2015,11,내부순환로,153071,일요일
2015,11,내부순환로,165027,월요일
2015,11,내부순환로,167214,화요일
2015,11,내부순환로,166657,수요일
2015,11,내부순환로,166026,목요일
2015,11,내부순환로,166946,금요일
2015,11,내부순환로,161850,토요일
2015,12,내부순환로,156528,일요일
2015,12,내부순환로,163756,월요일
2015,12,내부순환로,169207,화요일
2015,12,내부순환로,168494,수요일
2015,12,내부순환로,168820,목요일
2015,12,내부순환로,168961,금요일
2015,12,내부순환로,168787,토요일
2015,1,동부간선도로,135339,일요일
2015,1,동부간선도로,142758,월요일
2015,1,동부간선도로,151553,화요일
2015,1,동부간선도로,151848,수요일
2015,1,동부간선도로,152256,목요일
2015,1,동부간선도로,150731,금요일
2015,1,동부간선도로,155355,토요일
2015,2,동부간선도로,138736,일요일
2015,2,동부간선도로,144634,월요일
2015,2,동부간선도로,154519,화요일
2015,2,동부간선도로,155956,수요일
2015,2,동부간선도로,156896,목요일
2015,2,동부간선도로,158234,금요일
2015,2,동부간선도로,153251,토요일
2015,3,동부간선도로,146962,일요일
2015,3,동부간선도로,151227,월요일
2015,3,동부간선도로,154103,화요일
2015,3,동부간선도로,156228,수요일
2015,3,동부간선도로,158709,목요일
2015,3,동부간선도로,156725,금요일
2015,3,동부간선도로,158941,토요일
2015,4,동부간선도로,145730,일요일
2015,4,동부간선도로,149539,월요일
2015,4,동부간선도로,153594,화요일
2015,4,동부간선도로,155457,수요일
2015,4,동부간선도로,157114,목요일
2015,4,동부간선도로,158737,금요일
2015,4,동부간선도로,162492,토요일
2015,5,동부간선도로,147915,일요일
2015,5,동부간선도로,151216,월요일
2015,5,동부간선도로,152768,화요일
2015,5,동부간선도로,156614,수요일
2015,5,동부간선도로,157388,목요일
2015,5,동부간선도로,159318,금요일
2015,5,동부간선도로,161278,토요일
2015,6,동부간선도로,144173,일요일
2015,6,동부간선도로,150651,월요일
2015,6,동부간선도로,155365,화요일
2015,6,동부간선도로,155231,수요일
2015,6,동부간선도로,156443,목요일
2015,6,동부간선도로,156672,금요일
2015,6,동부간선도로,159575,토요일
2015,7,동부간선도로,142127,일요일
2015,7,동부간선도로,147811,월요일
2015,7,동부간선도로,154751,화요일
2015,7,동부간선도로,154031,수요일
2015,7,동부간선도로,155025,목요일
2015,7,동부간선도로,155196,금요일
2015,7,동부간선도로,159699,토요일
2015,8,동부간선도로,146955,일요일
2015,8,동부간선도로,150175,월요일
2015,8,동부간선도로,151717,화요일
2015,8,동부간선도로,154886,수요일
2015,8,동부간선도로,155733,목요일
2015,8,동부간선도로,156607,금요일
2015,8,동부간선도로,160980,토요일
2015,9,동부간선도로,147160,일요일
2015,9,동부간선도로,149403,월요일
2015,9,동부간선도로,155193,화요일
2015,9,동부간선도로,153773,수요일
2015,9,동부간선도로,156497,목요일
2015,9,동부간선도로,154741,금요일
2015,9,동부간선도로,162241,토요일
2015,10,동부간선도로,152783,일요일
2015,10,동부간선도로,148802,월요일
2015,10,동부간선도로,153514,화요일
2015,10,동부간선도로,155164,수요일
2015,10,동부간선도로,153946,목요일
2015,10,동부간선도로,154780,금요일
2015,10,동부간선도로,159617,토요일
2015,11,동부간선도로,147653,일요일
2015,11,동부간선도로,147027,월요일
2015,11,동부간선도로,152570,화요일
2015,11,동부간선도로,151855,수요일
2015,11,동부간선도로,155014,목요일
2015,11,동부간선도로,153826,금요일
2015,11,동부간선도로,153781,토요일
2015,12,동부간선도로,144727,일요일
2015,12,동부간선도로,143827,월요일
2015,12,동부간선도로,153175,화요일
2015,12,동부간선도로,152019,수요일
2015,12,동부간선도로,152740,목요일
2015,12,동부간선도로,156027,금요일
2015,12,동부간선도로,156066,토요일
2015,1,북부간선도로,97603,일요일
2015,1,북부간선도로,106686,월요일
2015,1,북부간선도로,108602,화요일
2015,1,북부간선도로,108698,수요일
2015,1,북부간선도로,109156,목요일
2015,1,북부간선도로,109310,금요일
2015,1,북부간선도로,110712,토요일
2015,2,북부간선도로,97494,일요일
2015,2,북부간선도로,108556,월요일
2015,2,북부간선도로,112300,화요일
2015,2,북부간선도로,113118,수요일
2015,2,북부간선도로,114068,목요일
2015,2,북부간선도로,117004,금요일
2015,2,북부간선도로,107813,토요일
2015,3,북부간선도로,104008,일요일
2015,3,북부간선도로,112319,월요일
2015,3,북부간선도로,111658,화요일
2015,3,북부간선도로,112646,수요일
2015,3,북부간선도로,115145,목요일
2015,3,북부간선도로,114711,금요일
2015,3,북부간선도로,111164,토요일
2015,4,북부간선도로,103479,일요일
2015,4,북부간선도로,111864,월요일
2015,4,북부간선도로,112633,화요일
2015,4,북부간선도로,114073,수요일
2015,4,북부간선도로,115143,목요일
2015,4,북부간선도로,116901,금요일
2015,4,북부간선도로,112546,토요일
2015,5,북부간선도로,106323,일요일
2015,5,북부간선도로,112217,월요일
2015,5,북부간선도로,112456,화요일
2015,5,북부간선도로,114576,수요일
2015,5,북부간선도로,114734,목요일
2015,5,북부간선도로,115229,금요일
2015,5,북부간선도로,113327,토요일
2015,6,북부간선도로,105940,일요일
2015,6,북부간선도로,113335,월요일
2015,6,북부간선도로,114101,화요일
2015,6,북부간선도로,115071,수요일
2015,6,북부간선도로,112951,목요일
2015,6,북부간선도로,116290,금요일
2015,6,북부간선도로,111823,토요일
2015,7,북부간선도로,101343,일요일
2015,7,북부간선도로,111244,월요일
2015,7,북부간선도로,114694,화요일
2015,7,북부간선도로,113785,수요일
2015,7,북부간선도로,115161,목요일
2015,7,북부간선도로,114744,금요일
2015,7,북부간선도로,110761,토요일
2015,8,북부간선도로,105249,일요일
2015,8,북부간선도로,113244,월요일
2015,8,북부간선도로,111176,화요일
2015,8,북부간선도로,114514,수요일
2015,8,북부간선도로,114072,목요일
2015,8,북부간선도로,115023,금요일
2015,8,북부간선도로,110859,토요일
2015,9,북부간선도로,101261,일요일
2015,9,북부간선도로,113278,월요일
2015,9,북부간선도로,113175,화요일
2015,9,북부간선도로,113785,수요일
2015,9,북부간선도로,114747,목요일
2015,9,북부간선도로,114849,금요일
2015,9,북부간선도로,111266,토요일
2015,10,북부간선도로,104502,일요일
2015,10,북부간선도로,110885,월요일
2015,10,북부간선도로,110293,화요일
2015,10,북부간선도로,111592,수요일
2015,10,북부간선도로,111014,목요일
2015,10,북부간선도로,115306,금요일
2015,10,북부간선도로,109690,토요일
2015,11,북부간선도로,100342,일요일
2015,11,북부간선도로,109348,월요일
2015,11,북부간선도로,112301,화요일
2015,11,북부간선도로,110394,수요일
2015,11,북부간선도로,112123,목요일
2015,11,북부간선도로,113447,금요일
2015,11,북부간선도로,104500,토요일
2015,12,북부간선도로,102615,일요일
2015,12,북부간선도로,107840,월요일
2015,12,북부간선도로,111849,화요일
2015,12,북부간선도로,111287,수요일
2015,12,북부간선도로,110610,목요일
2015,12,북부간선도로,113521,금요일
2015,12,북부간선도로,108657,토요일
2015,1,분당수서로,108853,일요일
2015,1,분당수서로,129159,월요일
2015,1,분당수서로,134757,화요일
2015,1,분당수서로,134697,수요일
2015,1,분당수서로,136091,목요일
2015,1,분당수서로,134205,금요일
2015,1,분당수서로,126080,토요일
2015,2,분당수서로,112359,일요일
2015,2,분당수서로,133089,월요일
2015,2,분당수서로,136254,화요일
2015,2,분당수서로,138931,수요일
2015,2,분당수서로,139437,목요일
2015,2,분당수서로,141524,금요일
2015,2,분당수서로,124322,토요일
2015,3,분당수서로,119896,일요일
2015,3,분당수서로,137785,월요일
2015,3,분당수서로,137832,화요일
2015,3,분당수서로,139215,수요일
2015,3,분당수서로,141964,목요일
2015,3,분당수서로,141036,금요일
2015,3,분당수서로,133912,토요일
2015,4,분당수서로,119113,일요일
2015,4,분당수서로,138372,월요일
2015,4,분당수서로,139895,화요일
2015,4,분당수서로,140069,수요일
2015,4,분당수서로,140852,목요일
2015,4,분당수서로,144629,금요일
2015,4,분당수서로,137069,토요일
2015,5,분당수서로,120906,일요일
2015,5,분당수서로,139192,월요일
2015,5,분당수서로,138950,화요일
2015,5,분당수서로,142069,수요일
2015,5,분당수서로,142271,목요일
2015,5,분당수서로,143236,금요일
2015,5,분당수서로,136061,토요일
2015,6,분당수서로,117378,일요일
2015,6,분당수서로,140577,월요일
2015,6,분당수서로,141455,화요일
2015,6,분당수서로,142957,수요일
2015,6,분당수서로,142685,목요일
2015,6,분당수서로,142533,금요일
2015,6,분당수서로,131823,토요일
2015,7,분당수서로,118091,일요일
2015,7,분당수서로,138503,월요일
2015,7,분당수서로,142330,화요일
2015,7,분당수서로,141390,수요일
2015,7,분당수서로,143255,목요일
2015,7,분당수서로,141893,금요일
2015,7,분당수서로,134481,토요일
2015,8,분당수서로,121111,일요일
2015,8,분당수서로,139632,월요일
2015,8,분당수서로,138355,화요일
2015,8,분당수서로,142247,수요일
2015,8,분당수서로,141371,목요일
2015,8,분당수서로,142297,금요일
2015,8,분당수서로,133865,토요일
2015,9,분당수서로,122072,일요일
2015,9,분당수서로,141325,월요일
2015,9,분당수서로,143774,화요일
2015,9,분당수서로,142613,수요일
2015,9,분당수서로,144976,목요일
2015,9,분당수서로,142234,금요일
2015,9,분당수서로,137281,토요일
2015,10,분당수서로,127520,일요일
2015,10,분당수서로,140238,월요일
2015,10,분당수서로,141056,화요일
2015,10,분당수서로,141695,수요일
2015,10,분당수서로,140755,목요일
2015,10,분당수서로,141738,금요일
2015,10,분당수서로,134538,토요일
2015,11,분당수서로,121179,일요일
2015,11,분당수서로,136831,월요일
2015,11,분당수서로,140562,화요일
2015,11,분당수서로,137621,수요일
2015,11,분당수서로,141132,목요일
2015,11,분당수서로,139671,금요일
2015,11,분당수서로,132216,토요일
2015,12,분당수서로,119583,일요일
2015,12,분당수서로,134746,월요일
2015,12,분당수서로,139992,화요일
2015,12,분당수서로,137456,수요일
2015,12,분당수서로,134456,목요일
2015,12,분당수서로,140362,금요일
2015,12,분당수서로,131939,토요일
2015,1,서부간선도로,107306,일요일
2015,1,서부간선도로,113506,월요일
2015,1,서부간선도로,117829,화요일
2015,1,서부간선도로,118645,수요일
2015,1,서부간선도로,120446,목요일
2015,1,서부간선도로,116818,금요일
2015,1,서부간선도로,117619,토요일
2015,2,서부간선도로,106437,일요일
2015,2,서부간선도로,109978,월요일
2015,2,서부간선도로,116135,화요일
2015,2,서부간선도로,114849,수요일
2015,2,서부간선도로,116385,목요일
2015,2,서부간선도로,117660,금요일
2015,2,서부간선도로,116105,토요일
2015,3,서부간선도로,112956,일요일
2015,3,서부간선도로,115458,월요일
2015,3,서부간선도로,115468,화요일
2015,3,서부간선도로,117218,수요일
2015,3,서부간선도로,113318,목요일
2015,3,서부간선도로,115861,금요일
2015,3,서부간선도로,115737,토요일
2015,4,서부간선도로,112292,일요일
2015,4,서부간선도로,114302,월요일
2015,4,서부간선도로,113482,화요일
2015,4,서부간선도로,116119,수요일
2015,4,서부간선도로,118507,목요일
2015,4,서부간선도로,118513,금요일
2015,4,서부간선도로,118777,토요일
2015,5,서부간선도로,114332,일요일
2015,5,서부간선도로,115520,월요일
2015,5,서부간선도로,115147,화요일
2015,5,서부간선도로,119054,수요일
2015,5,서부간선도로,120158,목요일
2015,5,서부간선도로,118071,금요일
2015,5,서부간선도로,119374,토요일
2015,6,서부간선도로,116425,일요일
2015,6,서부간선도로,117907,월요일
2015,6,서부간선도로,119564,화요일
2015,6,서부간선도로,119711,수요일
2015,6,서부간선도로,118935,목요일
2015,6,서부간선도로,117946,금요일
2015,6,서부간선도로,119468,토요일
2015,7,서부간선도로,108954,일요일
2015,7,서부간선도로,115222,월요일
2015,7,서부간선도로,117183,화요일
2015,7,서부간선도로,118314,수요일
2015,7,서부간선도로,118320,목요일
2015,7,서부간선도로,115150,금요일
2015,7,서부간선도로,118574,토요일
2015,8,서부간선도로,111643,일요일
2015,8,서부간선도로,114659,월요일
2015,8,서부간선도로,113360,화요일
2015,8,서부간선도로,116110,수요일
2015,8,서부간선도로,113214,목요일
2015,8,서부간선도로,113012,금요일
2015,8,서부간선도로,120723,토요일
2015,9,서부간선도로,110161,일요일
2015,9,서부간선도로,116327,월요일
2015,9,서부간선도로,116368,화요일
2015,9,서부간선도로,117577,수요일
2015,9,서부간선도로,116290,목요일
2015,9,서부간선도로,114831,금요일
2015,9,서부간선도로,117455,토요일
2015,10,서부간선도로,112590,일요일
